id,case_number,date,block,iucr_code,location_desc,arrest,domestic,beat_num,district_code,ward_no,community_code,fbi_code,x_coordinate,y_coordinate,year,date_of_update,latitude,longitude,location
10510771,HZ252073,5/3/2016,067XX S CORNELL AVE,810,APARTMENT,FALSE,FALSE,332,3,5,43,6,1188363,1860651,2016,5/10/2016,41.77270119,-87.58506036,"(41.772701185, -87.585060362)"
10510864,HZ249302,5/3/2016,016XX S MICHIGAN AVE,460,OTHER,FALSE,FALSE,131,1,2,33,08B,1177485,1892305,2016,5/23/2016,41.85981528,-87.62397793,"(41.859815277, -87.623977927)"
10510936,HZ251969,5/3/2016,004XX E 48TH ST,486,RESIDENCE,FALSE,TRUE,223,2,3,38,08B,1180055,1873293,2016,5/10/2016,41.80758633,-87.61512779,"(41.807586328, -87.615127788)"
10511141,HZ252349,5/3/2016,005XX W 97TH ST,1320,SPORTS ARENA/STADIUM,FALSE,FALSE,2223,22,21,73,14,1174222,1840563,2016,5/10/2016,41.71790308,-87.63749255,"(41.717903082, -87.63749255)"
10511194,HZ252201,5/3/2016,009XX W BELMONT AVE,1320,STREET,FALSE,FALSE,1933,19,44,6,14,1169596,1921441,2016,5/10/2016,41.93994148,-87.65208674,"(41.93994148, -87.652086737)"
10511221,HZ252329,5/3/2016,031XX W MONTROSE AVE,860,SMALL RETAIL STORE,FALSE,FALSE,1724,17,33,14,6,1154500,1929070,2016,5/10/2016,41.96119177,-87.70736456,"(41.96119177, -87.707364558)"
10511249,HZ252415,5/3/2016,058XX S SANGAMON ST,2826,RESIDENCE,FALSE,TRUE,712,7,16,68,26,1170978,1865954,2016,5/10/2016,41.78765064,-87.64863395,"(41.787650639, -87.648633945)"
10511336,HZ252504,5/3/2016,020XX N CLARK ST,1150,OTHER,FALSE,FALSE,1814,18,43,7,11,1173986,1913691,2016,5/10/2016,41.91857831,-87.63618385,"(41.918578314, -87.636183854)"
10511361,HZ252601,5/3/2016,018XX S CALUMET AVE,1154,OTHER,FALSE,FALSE,132,1,2,33,11,1178756,1891402,2016,5/10/2016,41.85730848,-87.61934007,"(41.857308478, -87.619340066)"
10511443,HZ252729,5/3/2016,026XX N MOZART ST,910,STREET,FALSE,FALSE,1411,14,35,22,7,1156925,1917430,2016,5/10/2016,41.92920189,-87.69876576,"(41.929201886, -87.698765756)"
10511493,HZ252767,5/3/2016,052XX W LAKE ST,620,APARTMENT,FALSE,FALSE,1523,15,28,25,5,1141195,1902044,2016,5/10/2016,41.88728587,-87.75694927,"(41.887285871, -87.756949272)"
10511513,HZ251916,5/3/2016,002XX N ABERDEEN ST,1320,STREET,FALSE,FALSE,1214,12,27,28,14,1169100,1901749,2016,5/10/2016,41.88591631,-87.65448252,"(41.885916313, -87.654482517)"
10511515,HZ251902,5/3/2016,035XX N Wilton Ave,890,APARTMENT,FALSE,FALSE,1924,19,44,6,6,1169310,1923616,2016,5/10/2016,41.945916,-87.65307443,"(41.945916003, -87.653074432)"
10511516,HZ252310,5/3/2016,031XX W MADISON ST,890,DRUG STORE,FALSE,FALSE,1222,12,28,27,6,1155397,1899849,2016,5/10/2016,41.88098896,-87.70485404,"(41.880988964, -87.704854042)"
10511522,HZ251882,5/3/2016,033XX N Page Ave,1154,,FALSE,FALSE,1631,16,36,17,11,1121837,1921147,2016,5/10/2016,41.94004203,-87.82762547,"(41.940042028, -87.827625466)"
10511543,HZ252763,5/3/2016,061XX N WINTHROP AVE,820,OTHER,FALSE,FALSE,2433,24,48,77,6,1167747,1940929,2016,5/10/2016,41.99345733,-87.65831807,"(41.993457327, -87.658318065)"
10511654,HZ252984,5/3/2016,059XX S INDIANA AVE,820,STREET,FALSE,FALSE,232,2,20,40,6,1178617,1865611,2016,5/10/2016,41.78653906,-87.62063552,"(41.786539062, -87.620635522)"
10511697,HZ253073,5/3/2016,006XX N KINGSBURY ST,2825,OTHER,FALSE,TRUE,1831,18,42,8,26,1172883,1904116,2016,5/10/2016,41.89232854,-87.64052046,"(41.892328543, -87.640520462)"
10512013,HZ253292,5/3/2016,039XX N NEENAH AVE,560,OTHER,FALSE,FALSE,1632,16,38,17,08A,1131814,1925542,2016,5/10/2016,41.95193503,-87.79085381,"(41.951935032, -87.790853806)"
10509509,HZ250880,5/4/2016,017XX W POLK ST,265,OTHER,FALSE,FALSE,1231,12,2,28,2,1164782,1896486,2016,5/11/2016,41.87156685,-87.67048835,"(41.871566847, -87.670488348)"
10509510,HZ250980,5/4/2016,016XX E 69TH ST,1330,OTHER,TRUE,FALSE,332,3,5,43,26,1188588,1859566,2016,5/11/2016,41.76971848,-87.58427023,"(41.76971848, -87.584270226)"
10509515,HZ251054,5/4/2016,004XX W 97TH ST,1811,STREET,TRUE,FALSE,2223,22,21,73,18,1174958,1840580,2016,5/11/2016,41.71793338,-87.63479637,"(41.717933377, -87.634796373)"
10512082,HZ253323,5/3/2016,021XX S MICHIGAN AVE,1153,OTHER,FALSE,FALSE,132,1,2,33,11,1177540,1890161,2016,5/10/2016,41.85393075,-87.62384107,"(41.853930752, -87.623841071)"
10512232,HZ253420,5/3/2016,066XX N GREENVIEW AVE,1563,RESIDENCE,FALSE,FALSE,2432,24,40,1,17,1165070,1944128,2016,5/10/2016,42.00229294,-87.66807366,"(42.002292941, -87.668073655)"
10512295,HZ253524,5/3/2016,078XX S KENWOOD AVE,820,STREET,FALSE,FALSE,411,4,8,45,6,1186568,1853360,2016,5/10/2016,41.75273668,-87.59187063,"(41.752736679, -87.591870628)"
10512308,HZ253532,5/3/2016,017XX W 59TH ST,5002,STREET,FALSE,TRUE,715,7,15,67,26,1165442,1865561,2016,5/10/2016,41.78669138,-87.6689433,"(41.786691384, -87.668943302)"
10512570,HZ253700,5/3/2016,022XX W 71ST ST,820,RESIDENCE-GARAGE,FALSE,FALSE,832,8,18,66,6,1162537,1857540,2016,5/10/2016,41.76474177,-87.67981809,"(41.764741768, -87.679818093)"
10512605,HZ253685,5/3/2016,038XX N SPAULDING AVE,1154,RESIDENCE,FALSE,FALSE,1733,17,33,16,11,1153705,1925357,2016,5/10/2016,41.95101895,-87.71038665,"(41.951018949, -87.710386648)"
10509532,HZ251088,5/4/2016,020XX W JACKSON BLVD,2820,RESIDENCE,FALSE,TRUE,1225,12,2,28,26,1162659,1898621,2016,5/11/2016,41.8774702,-87.67822288,"(41.877470199, -87.678222877)"
10512841,HZ254217,5/3/2016,065XX S DR MARTIN LUTHER KING JR DR,312,STREET,FALSE,FALSE,312,3,20,42,3,1180045,1861769,2016,5/10/2016,41.77596364,-87.61551737,"(41.775963639, -87.615517372)"
10509533,HZ251056,5/4/2016,080XX S ASHLAND AVE,820,STREET,FALSE,FALSE,611,6,21,71,6,1167071,1851447,2016,5/11/2016,41.74792601,-87.6633736,"(41.74792601, -87.663373604)"
10513298,HZ254836,5/3/2016,037XX N NEWLAND AVE,2825,RESIDENCE,FALSE,TRUE,1632,16,36,17,26,1129411,1924029,2016,5/10/2016,41.94782459,-87.79972205,"(41.947824587, -87.799722047)"
10513481,HZ254981,5/3/2016,004XX N RIDGEWAY AVE,620,OTHER,FALSE,FALSE,1122,11,27,23,5,1151310,1902714,2016,5/10/2016,41.88893198,-87.71978611,"(41.888931976, -87.719786107)"
10513530,HZ255054,5/3/2016,033XX W 62ND PL,1154,APARTMENT,FALSE,FALSE,823,8,15,66,11,1155146,1862987,2016,5/10/2016,41.77984007,-87.70676293,"(41.77984007, -87.706762932)"
10513537,HZ255100,5/3/2016,024XX E 82ND ST,810,PARK PROPERTY,FALSE,FALSE,422,4,7,46,6,1193875,1851074,2016,5/10/2016,41.74628779,-87.56516873,"(41.746287787, -87.565168726)"
10514462,HZ256372,1/1/2015,073XX S EXCHANGE AVE,281,NURSING HOME/RETIREMENT HOME,FALSE,FALSE,334,3,7,43,2,,,2015,5/10/2016,,,
10515115,HZ257247,3/21/2016,082XX S MARSHFIELD AVE,1150,ATM (AUTOMATIC TELLER MACHINE),FALSE,FALSE,614,6,21,71,11,,,2016,5/10/2016,,,
10515155,HZ250169,4/1/2016,061XX S DREXEL AVE,810,RESIDENCE,FALSE,FALSE,313,3,20,42,6,,,2016,5/10/2016,,,
10515175,HZ257172,11/24/2015,033XX W ADAMS ST,820,RESIDENCE,FALSE,FALSE,1124,11,28,27,6,,,2015,5/10/2016,,,
10515182,HZ257201,4/1/2016,030XX W ARMITAGE AVE,2825,RESIDENCE,FALSE,TRUE,1421,14,35,22,26,,,2016,5/10/2016,,,
10515257,HZ257314,4/5/2016,006XX W BARRY AVE,1153,RESIDENCE,FALSE,FALSE,1934,19,44,6,11,,,2016,5/10/2016,,,
10515292,HZ257374,1/15/2016,013XX N KOSTNER AVE,820,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,2533,25,37,23,6,,,2016,5/10/2016,,,
10515294,HZ257376,1/1/2016,041XX N MARINE DR,1541,"SCHOOL, PUBLIC, BUILDING",TRUE,FALSE,1915,19,46,3,17,,,2016,5/10/2016,,,
10515309,HZ249609,4/12/2016,011XX E 95TH ST,051A,STREET,FALSE,FALSE,413,4,8,47,04A,,,2016,5/10/2016,,,
10515355,HZ247169,5/1/2016,054XX S WELLS ST,312,SIDEWALK,FALSE,FALSE,935,9,3,37,3,1175550,1868625,2016,5/23/2016,41.794879,-87.63179049,"(41.794879, -87.63179049)"
10515417,HZ257105,1/1/2016,124XX S NORMAL AVE,1752,RESIDENCE,FALSE,FALSE,523,5,34,53,20,,,2016,5/10/2016,,,
10515434,HZ257497,4/2/2016,021XX S MARSHALL BLVD,2826,RESIDENCE,FALSE,FALSE,1023,10,12,30,26,,,2016,5/10/2016,,,
10515453,HZ257533,4/9/2016,031XX W MONTROSE AVE,2825,APARTMENT,FALSE,FALSE,1724,17,33,14,26,,,2016,5/10/2016,,,
10515539,HZ257294,2/28/2016,068XX S NORMAL BLVD,810,"SCHOOL, PUBLIC, BUILDING",FALSE,FALSE,722,7,6,68,6,,,2016,5/10/2016,,,
10515629,HZ257915,4/1/2016,072XX N OCONTO AVE,2825,OTHER,FALSE,FALSE,1611,16,41,9,26,,,2016,5/10/2016,,,
10515675,HZ257978,4/4/2016,006XX N MICHIGAN AVE,860,SMALL RETAIL STORE,FALSE,FALSE,1834,18,42,8,6,,,2016,5/10/2016,,,
10515688,HZ257806,4/11/2016,030XX S CHRISTIANA AVE,1150,RESIDENCE,FALSE,FALSE,1032,10,22,30,11,,,2016,5/10/2016,,,
10515761,HZ257158,3/9/2016,002XX E OHIO ST,1153,,FALSE,FALSE,1834,18,42,8,11,,,2016,5/10/2016,,,
10515771,HZ257735,4/1/2016,019XX W 50TH ST,1792,"SCHOOL, PUBLIC, GROUNDS",FALSE,FALSE,931,9,16,61,20,,,2016,5/10/2016,,,
10516026,HZ250963,3/15/2016,012XX N CALIFORNIA AVE,820,STREET,FALSE,FALSE,1423,14,26,24,6,,,2016,5/10/2016,,,
10516030,HZ257296,3/15/2016,032XX W PIERCE AVE,1153,RESIDENCE,FALSE,FALSE,1422,14,26,23,11,,,2016,5/10/2016,,,
10516273,HZ258443,3/14/2016,109XX S DOTY AVE E,1150,SMALL RETAIL STORE,FALSE,FALSE,513,5,10,51,11,,,2016,5/10/2016,,,
10516300,HZ258500,3/1/2016,084XX S VINCENNES AVE,2825,OTHER,FALSE,FALSE,622,6,21,71,26,,,2016,5/10/2016,,,
22451,HZ250365,5/3/2016,074XX S MAPLEWOOD AVE,110,STREET,FALSE,FALSE,835,8,18,66,01A,1160663,1855290,2016,5/10/2016,41.7586063,-87.68674885,"(41.758606301, -87.686748849)"
22452,HZ249724,5/3/2016,049XX W MONROE ST,110,STREET,FALSE,FALSE,1533,15,28,25,01A,1143598,1899211,2016,5/10/2016,41.87946715,-87.74819558,"(41.879467146, -87.748195577)"
10508660,HZ250515,5/4/2016,015XX W GARFIELD BLVD,486,APARTMENT,FALSE,TRUE,934,9,16,61,08B,1167130,1868260,2016,5/11/2016,41.79406181,-87.662677,"(41.794061805, -87.662676999)"
10508667,HZ250527,5/4/2016,067XX S LAFLIN ST,143A,ALLEY,FALSE,FALSE,725,7,17,67,15,1167495,1860032,2016,5/11/2016,41.77147534,-87.66157428,"(41.771475336, -87.661574276)"
10508668,HZ250525,5/4/2016,033XX W FLOURNOY ST,1811,SIDEWALK,TRUE,FALSE,1134,11,24,27,18,1154249,1896836,2016,5/11/2016,41.87274397,-87.7091499,"(41.87274397, -87.709149899)"
10508673,HZ250533,5/4/2016,032XX W 47TH ST,1811,STREET,TRUE,FALSE,821,8,14,58,18,1155749,1873296,2016,5/11/2016,41.80811735,-87.70427567,"(41.808117346, -87.704275674)"
10508676,HZ250520,5/4/2016,006XX W 127TH ST,520,SIDEWALK,TRUE,FALSE,523,5,9,53,04A,1174204,1820662,2016,5/11/2016,41.66329207,-87.63814672,"(41.663292071, -87.63814672)"
10508677,HZ250509,5/4/2016,005XX E 130TH ST,051A,STREET,FALSE,FALSE,533,5,9,54,04A,1182215,1819214,2016,5/11/2016,41.65913748,-87.60887511,"(41.659137482, -87.608875108)"
10508686,HZ250511,5/4/2016,025XX E 78TH ST,486,RESIDENCE,FALSE,TRUE,421,4,7,43,08B,1194390,1853738,2016,5/11/2016,41.75358538,-87.56319432,"(41.753585384, -87.563194315)"
10508689,HZ250537,5/4/2016,068XX S THROOP ST,560,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,724,7,17,67,08A,1168837,1859459,2016,5/11/2016,41.76987408,-87.65667148,"(41.769874082, -87.656671484)"
10508691,HZ250536,5/4/2016,004XX W 27TH ST,486,RESIDENCE,FALSE,TRUE,914,9,11,60,08B,1173515,1886698,2016,5/11/2016,41.84451832,-87.63871703,"(41.844518319, -87.63871703)"
10508706,HZ250562,5/4/2016,014XX W CHESTNUT ST,1320,STREET,FALSE,FALSE,1213,12,27,24,14,1166714,1906119,2016,5/11/2016,41.89795937,-87.66311903,"(41.897959368, -87.663119032)"
10508707,HZ250540,5/4/2016,059XX W ARTHINGTON ST,1261,APARTMENT,FALSE,FALSE,1513,15,29,25,11,1136741,1895397,2016,5/11/2016,41.86912653,-87.77346516,"(41.869126533, -87.773465155)"
10077106,HY266148,5/19/2015,009XX W BELMONT AVE,560,APARTMENT,TRUE,FALSE,1933,19,44,6,08A,1169640,1921442,2015,5/11/2016,41.93994326,-87.651925,"(41.939943264, -87.651924995)"
10301916,HY469211,1/1/2015,062XX W BARRY AVE,266,RESIDENCE,TRUE,TRUE,2511,25,36,19,2,1134262,1919947,2015,5/11/2016,41.93653888,-87.78198708,"(41.936538876, -87.781987083)"
10378401,HZ114481,1/13/2016,012XX E 53RD ST,330,BANK,TRUE,FALSE,234,2,4,41,3,1185239,1870376,2016,5/11/2016,41.79946141,-87.59620632,"(41.799461412, -87.596206318)"
10384630,HZ121001,1/19/2016,059XX N BROADWAY,330,BANK,TRUE,FALSE,2013,20,48,77,3,1167231,1939519,2016,5/11/2016,41.9895994,-87.66025687,"(41.989599401, -87.660256868)"
10391121,HZ127825,1/25/2016,017XX W HOWARD ST,330,BANK,TRUE,FALSE,2422,24,49,1,3,1163020,1950346,2016,5/11/2016,42.01939873,-87.67543958,"(42.019398729, -87.67543958)"
10404916,HZ141074,2/5/2016,067XX N RIDGE BLVD,330,BANK,TRUE,FALSE,2412,24,50,2,3,1161864,1944903,2016,5/11/2016,42.00448731,-87.67984643,"(42.004487311, -87.679846425)"
10417926,HZ155611,2/18/2016,070XX N WESTERN AVE,330,BANK,TRUE,FALSE,2411,24,50,2,3,1159045,1946558,2016,5/11/2016,42.00908726,-87.69017186,"(42.009087258, -87.690171862)"
10433096,HZ170962,1/1/2012,026XX N MC VICKER AVE,1562,RESIDENCE,TRUE,FALSE,2512,25,29,19,17,,,2012,5/11/2016,,,
10433124,HZ170983,1/1/2012,026XX N MC VICKER AVE,1544,RESIDENCE,TRUE,FALSE,2512,25,29,19,17,,,2012,5/11/2016,,,
10434704,HZ172210,3/2/2016,014XX E 53RD ST,330,BANK,TRUE,FALSE,234,2,4,41,3,1186659,1870409,2016,5/11/2016,41.79951843,-87.59099784,"(41.799518433, -87.590997844)"
10437374,HZ175232,3/5/2016,051XX N RIDGEWAY AVE,5007,STREET,FALSE,FALSE,1712,17,39,14,26,1150469,1933641,2016,5/11/2016,41.97381475,-87.72206486,"(41.973814751, -87.722064863)"
10448396,HZ187600,3/14/2016,019XX S TRUMBULL AVE,610,APARTMENT,FALSE,FALSE,1024,10,24,29,5,1153729,1890276,2016,5/11/2016,41.85475296,-87.71123359,"(41.854752959, -87.711233594)"
10453021,HZ191743,3/18/2016,017XX N LINDER AVE,1320,RESIDENTIAL YARD (FRONT/BACK),TRUE,FALSE,2532,25,37,25,14,1139460,1911110,2016,5/11/2016,41.91219587,-87.7630995,"(41.912195867, -87.763099498)"
10454281,HZ193456,2/27/2016,087XX S WALLACE ST,610,VACANT LOT/LAND,FALSE,FALSE,2223,22,21,71,5,1173833,1846882,2016,5/11/2016,41.73525191,-87.63873055,"(41.735251905, -87.638730547)"
10457487,HZ196587,3/22/2016,017XX N LINDER AVE,460,RESIDENTIAL YARD (FRONT/BACK),TRUE,FALSE,2532,25,37,25,08B,,,2016,5/11/2016,,,
10482650,HZ222527,4/11/2016,094XX S STATE ST,1121,STREET,TRUE,FALSE,634,6,6,49,10,1177949,1842478,2016,5/11/2016,41.72307462,-87.62378426,"(41.723074622, -87.623784263)"
10489411,HZ230254,4/17/2016,004XX S PULASKI RD,1121,GAS STATION,TRUE,FALSE,1132,11,24,26,10,1149797,1897617,2016,5/11/2016,41.8749748,-87.72547505,"(41.874974798, -87.725475051)"
10509540,HZ251013,5/4/2016,009XX W 52ND ST,486,APARTMENT,FALSE,TRUE,934,9,20,61,08B,1170742,1870351,2016,5/11/2016,41.79972165,-87.64937099,"(41.79972165, -87.64937099)"
10489796,HZ230652,4/18/2016,051XX S WENTWORTH AVE,4650,POLICE FACILITY/VEH PARKING LOT,TRUE,FALSE,225,2,3,37,26,1175826,1871120,2016,5/11/2016,41.80171934,-87.63070362,"(41.80171934, -87.630703621)"
10490124,HZ230827,2/2/2016,073XX S MICHIGAN AVE,5002,STREET,TRUE,FALSE,323,3,6,69,26,,,2016,5/11/2016,,,
10495378,HZ235779,4/22/2016,015XX S CHRISTIANA AVE,143A,VACANT LOT/LAND,TRUE,FALSE,1021,10,24,29,15,1154286,1892167,2016,5/11/2016,41.85993099,-87.7091387,"(41.859930986, -87.709138696)"
10497151,HZ238475,4/24/2016,026XX W CERMAK RD,554,RESIDENCE PORCH/HALLWAY,TRUE,FALSE,1034,10,28,30,08A,1159029,1889294,2016,5/11/2016,41.85195123,-87.69180719,"(41.851951229, -87.691807185)"
10509543,HZ250999,5/4/2016,071XX S WABASH AVE,460,APARTMENT,FALSE,FALSE,323,3,6,69,08B,1177959,1857714,2016,5/11/2016,41.76488381,-87.62328714,"(41.764883809, -87.623287138)"
10498114,HZ239334,4/25/2016,0000X W 35TH ST,1153,OTHER,FALSE,FALSE,211,2,3,35,11,1176725,1881799,2016,5/11/2016,41.83100324,-87.62708478,"(41.831003238, -87.627084778)"
10498554,HZ239907,4/15/2016,007XX E 111TH ST,1153,OTHER,FALSE,FALSE,531,5,9,50,11,1183356,1831503,2016,5/11/2016,41.69283384,-87.60431945,"(41.692833841, -87.60431945)"
10498701,HZ240110,4/25/2016,003XX E 47TH ST,1121,STREET,TRUE,FALSE,215,2,3,38,10,1178930,1873923,2016,5/11/2016,41.80934083,-87.61923474,"(41.809340827, -87.619234738)"
10500065,HZ241180,4/26/2016,019XX S JEFFERSON ST,486,APARTMENT,TRUE,TRUE,1235,12,25,31,08B,1172638,1890906,2016,5/11/2016,41.85608483,-87.6418111,"(41.856084827, -87.6418111)"
10501230,HZ242280,4/27/2016,073XX S COTTAGE GROVE AVE,486,SIDEWALK,TRUE,TRUE,323,3,6,69,08B,1182827,1856621,2016,5/11/2016,41.76177285,-87.60547861,"(41.761772852, -87.605478606)"
10503970,HZ244601,4/28/2016,009XX E MARQUETTE RD,486,RESIDENCE,TRUE,TRUE,321,3,5,42,08B,1183781,1861450,2016,5/11/2016,41.77500188,-87.60183161,"(41.775001884, -87.601831608)"
10506826,HZ248585,5/2/2016,0000X W ILLINOIS ST,890,HOTEL/MOTEL,FALSE,FALSE,1831,18,42,8,6,1175666,1903593,2016,5/11/2016,41.89083129,-87.63031551,"(41.890831286, -87.63031551)"
10509551,HZ250977,5/4/2016,047XX W VAN BUREN ST,320,ALLEY,FALSE,FALSE,1131,11,24,25,3,1144836,1897606,2016,5/11/2016,41.87503958,-87.74369027,"(41.875039579, -87.743690267)"
10511436,HZ250028,5/3/2016,052XX W HENDERSON ST,1710,STREET,FALSE,TRUE,1634,16,38,15,20,1140942,1921773,2016,5/11/2016,41.94142909,-87.75739185,"(41.941429088, -87.757391847)"
10511506,HZ252306,5/3/2016,0000X W MONROE ST,890,RESTAURANT,FALSE,FALSE,112,1,42,32,6,1175804,1899905,2016,5/11/2016,41.8807081,-87.62991973,"(41.880708104, -87.629919733)"
10512282,HZ253341,3/31/2016,045XX S WOODLAWN AVE,890,RESIDENCE,FALSE,FALSE,222,2,4,39,6,,,2016,5/11/2016,,,
10512552,HZ253503,11/1/2014,004XX E ERIE ST,1152,ATM (AUTOMATIC TELLER MACHINE),FALSE,FALSE,1834,18,42,8,11,,,2014,5/11/2016,,,
10513260,HZ254755,5/3/2016,066XX S OAKLEY AVE,620,VACANT LOT/LAND,FALSE,FALSE,832,8,15,66,5,1162217,1860559,2016,5/11/2016,41.773033,-87.68090705,"(41.773032995, -87.680907049)"
10515399,HZ257438,4/4/2016,048XX W CHICAGO AVE,560,LIBRARY,TRUE,FALSE,1531,15,37,25,08A,,,2016,5/11/2016,,,
20859,HW254987,5/1/2013,019XX S DRAKE AVE,110,ALLEY,TRUE,FALSE,1024,10,24,29,01A,1153059,1890107,2013,5/11/2016,41.8543025,-87.71369727,"(41.854302497, -87.713697274)"
10508708,HZ250538,5/4/2016,002XX S LAVERGNE AVE,486,APARTMENT,FALSE,FALSE,1533,15,28,25,08B,1143291,1898743,2016,5/11/2016,41.87818863,-87.74933454,"(41.878188634, -87.74933454)"
10508718,HZ250571,5/4/2016,036XX W FIFTH AVE,031A,STREET,FALSE,FALSE,1133,11,28,27,3,1151974,1897714,2016,5/11/2016,41.87519839,-87.71747939,"(41.875198392, -87.717479393)"
10508719,HZ250574,5/4/2016,008XX W 61ST ST,1310,APARTMENT,TRUE,TRUE,712,7,16,68,14,1171829,1864403,2016,5/11/2016,41.78337588,-87.64555918,"(41.78337588, -87.645559181)"
10508720,HZ250543,5/4/2016,068XX S WOOD ST,820,STREET,FALSE,FALSE,726,7,17,67,6,1165527,1859374,2016,5/11/2016,41.76971165,-87.66880695,"(41.769711651, -87.668806946)"
10508721,HZ250573,5/4/2016,035XX W 47TH ST,051A,BAR OR TAVERN,FALSE,FALSE,821,8,14,58,04A,1153352,1873237,2016,5/11/2016,41.80800325,-87.71306892,"(41.80800325, -87.713068922)"
10508722,HZ250557,5/4/2016,051XX N MONTCLARE AVE,1320,STREET,FALSE,FALSE,1613,16,41,10,14,1127987,1933730,2016,5/11/2016,41.97446941,-87.80473648,"(41.974469406, -87.804736475)"
10508725,HZ250550,5/4/2016,005XX S MICHIGAN AVE,850,SIDEWALK,FALSE,FALSE,123,1,2,32,6,1177364,1897937,2016,5/11/2016,41.87527257,-87.62425131,"(41.875272573, -87.624251314)"
10508727,HZ250547,5/4/2016,004XX E 89TH ST,1310,RESIDENCE,FALSE,FALSE,632,6,6,44,14,1180652,1846066,2016,5/11/2016,41.73285897,-87.61377364,"(41.732858969, -87.613773644)"
10509595,HZ251093,5/4/2016,023XX S WHIPPLE ST,554,APARTMENT,TRUE,FALSE,1033,10,24,30,08A,1156395,1888243,2016,5/11/2016,41.84912076,-87.70150309,"(41.849120759, -87.70150309)"
10508729,HZ250546,5/4/2016,073XX S KEDZIE AVE,496,APARTMENT,TRUE,FALSE,835,8,18,66,04B,1156362,1855760,2016,5/11/2016,41.75998368,-87.7024992,"(41.759983683, -87.702499202)"
10509597,HZ250837,5/4/2016,081XX S BISHOP ST,460,"SCHOOL, PUBLIC, BUILDING",TRUE,FALSE,614,6,21,71,08B,1168085,1850698,2016,5/11/2016,41.74584892,-87.65967947,"(41.745848924, -87.659679467)"
10508730,HZ250542,5/4/2016,012XX N WELLS ST,497,RESIDENCE,TRUE,TRUE,1821,18,43,8,04B,1174476,1908840,2016,5/11/2016,41.905256,-87.63452878,"(41.905256002, -87.634528781)"
10508733,HZ250575,5/4/2016,092XX S PERRY AVE,486,RESIDENCE,FALSE,TRUE,634,6,21,49,08B,1177233,1843711,2016,5/11/2016,41.7264743,-87.6263698,"(41.7264743, -87.626369797)"
10508734,HZ250522,5/4/2016,012XX W 78TH ST,486,SIDEWALK,FALSE,TRUE,612,6,17,71,08B,1169538,1853064,2016,5/11/2016,41.75231021,-87.65428696,"(41.75231021, -87.654286963)"
10509608,HZ251109,5/4/2016,034XX N TRIPP AVE,610,RESIDENCE-GARAGE,FALSE,FALSE,1731,17,30,16,5,1147446,1922503,2016,5/11/2016,41.94330987,-87.73346803,"(41.943309868, -87.733468027)"
10508735,HZ250576,5/4/2016,062XX S DR MARTIN LUTHER KING JR DR,497,APARTMENT,TRUE,FALSE,313,3,20,42,04B,1179992,1863705,2016,5/11/2016,41.78127743,-87.61565243,"(41.781277428, -87.615652432)"
10508736,HZ250568,5/4/2016,035XX W GRENSHAW ST,051A,APARTMENT,TRUE,TRUE,1133,11,24,29,04A,1152965,1894830,2016,5/11/2016,41.86726481,-87.71391723,"(41.86726481, -87.713917226)"
10508737,HZ250548,5/4/2016,006XX W 60TH ST,560,RESIDENCE PORCH/HALLWAY,FALSE,TRUE,711,7,20,68,08A,1172893,1864872,2016,5/11/2016,41.78463945,-87.64164438,"(41.784639447, -87.641644377)"
10508739,HZ250579,5/4/2016,059XX S MORGAN ST,320,ALLEY,FALSE,FALSE,712,7,16,68,3,1170660,1865499,2016,5/11/2016,41.78640901,-87.64981318,"(41.78640901, -87.649813179)"
10508740,HZ250549,5/4/2016,001XX E 123RD ST,1752,RESIDENCE,FALSE,TRUE,532,5,9,53,20,1179244,1823430,2016,5/11/2016,41.67077485,-87.61961899,"(41.670774853, -87.619618985)"
10508743,HZ250519,5/4/2016,037XX N HALSTED ST,560,BAR OR TAVERN,FALSE,FALSE,1925,19,46,6,08A,1170251,1925095,2016,5/11/2016,41.94995389,-87.64957229,"(41.949953889, -87.649572294)"
10508749,HZ250593,5/4/2016,019XX E 71ST ST,320,SIDEWALK,FALSE,FALSE,332,3,5,43,3,1190349,1858310,2016,5/11/2016,41.76622965,-87.57785572,"(41.766229647, -87.577855722)"
10508751,HZ250589,5/4/2016,005XX E PERSHING RD,1320,STREET,FALSE,FALSE,214,2,3,38,14,1180347,1879231,2016,5/11/2016,41.82387397,-87.61387448,"(41.823873974, -87.61387448)"
10508753,HZ250560,5/4/2016,036XX N SHEFFIELD AVE,143A,STREET,FALSE,FALSE,1923,19,44,6,15,1168958,1924315,2016,5/11/2016,41.94784175,-87.6543479,"(41.947841746, -87.654347901)"
10508756,HZ250592,5/4/2016,020XX W CHASE AVE,460,STREET,FALSE,FALSE,2424,24,49,1,08B,1161445,1948370,2016,5/11/2016,42.01400961,-87.68129079,"(42.014009614, -87.681290785)"
10508762,HZ250607,5/4/2016,028XX W POLK ST,486,APARTMENT,FALSE,FALSE,1135,11,2,27,08B,1157593,1896245,2016,5/11/2016,41.87105482,-87.69688858,"(41.871054822, -87.696888584)"
10508775,HZ250594,5/4/2016,023XX S CALIFORNIA AVE,486,SIDEWALK,FALSE,TRUE,1033,10,12,30,08B,1158058,1888522,2016,5/11/2016,41.84985263,-87.69539208,"(41.849852628, -87.695392076)"
